 INFO | 2017-03-07 01:38:21,774 | Common.java | 85 | Startup activites...
 INFO | 2017-03-07 01:38:21,776 | Common.java | 85 | Test Output Directory creation successful :C:\Automation\01_iSafe_Morning_Reportv_PRE_MASTER\TestResults\2017_03_07_01_38_21_AM
 INFO | 2017-03-07 01:38:21,776 | Common.java | 85 | Log File creation successful : LogFile.log
 INFO | 2017-03-07 01:38:21,781 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2017-03-07 01:38:21,785 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2017-03-07 01:38:21,894 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2017-03-07 01:38:21,939 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-03-07 01:38:21,940 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2017-03-07 01:38:21,962 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:21,962 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:21,963 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:21,964 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-03-07 01:38:21,964 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2017-03-07 01:38:21,979 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:21,980 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:21,980 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:21,981 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-03-07 01:38:21,982 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2017-03-07 01:38:21,999 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:21,999 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:22,000 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:22,000 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-03-07 01:38:22,001 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2017-03-07 01:38:22,017 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:22,017 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:22,018 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-07 01:38:22,018 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
