 INFO | 2017-03-09 15:18:31,474 | Common.java | 85 | Startup activites...
 INFO | 2017-03-09 15:18:31,476 | Common.java | 85 | Test Output Directory creation successful :C:\Automation\01_iSafe_Morning_Reportv_PRE_MASTER\TestResults\2017_03_09_03_18_31_PM
 INFO | 2017-03-09 15:18:31,477 | Common.java | 85 | Log File creation successful : LogFile.log
 INFO | 2017-03-09 15:18:31,479 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2017-03-09 15:18:31,482 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2017-03-09 15:18:31,625 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2017-03-09 15:18:31,666 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-03-09 15:18:31,666 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2017-03-09 15:18:31,687 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-09 15:18:31,687 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-09 15:18:31,688 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-03-09 15:18:31,908 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2017-03-09 15:18:31,908 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2017-03-09 15:18:31,908 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 100
 INFO | 2017-03-09 15:18:31,909 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2017-03-09 15:18:31,909 | Common.java | 85 | Element time out set
 INFO | 2017-03-09 15:18:31,910 | Common.java | 85 | Opening Chrome Browser...
 INFO | 2017-03-09 15:18:31,910 | Common.java | 85 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2017-03-09 15:18:31,911 | Common.java | 85 | Getting value of AppType from Test Configuration file : Web
 INFO | 2017-03-09 15:18:42,612 | Common.java | 85 | Browser: Open Successful : chrome
 INFO | 2017-03-09 15:18:42,613 | Common.java | 85 | Getting value of AppType from Test Configuration file : Web
 INFO | 2017-03-09 15:18:42,613 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-03-09 15:18:42,614 | Common.java | 85 | Navigating to URL : 
ERROR | 2017-03-09 15:18:42,720 | Common.java | 93 | Browser: Open Failure/Navigation cancelled, please check the application window.
ERROR | 2017-03-09 15:18:42,749 | Common.java | 93 | Navigate to : 
ERROR | 2017-03-09 15:18:42,750 | Common.java | 93 | org.openqa.selenium.WebDriverException: unknown error: unhandled inspector error: {"code":-32603,"message":"Cannot navigate to invalid URL"}
  (Session info: chrome=56.0.2924.87)
  (Driver info: chromedriver=2.25.426923 (0390b88869384d6eb0d5d09729679f934aab9eed),platform=Windows NT 6.1.7601 SP1 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 101 milliseconds
Build info: version: '2.53.0', revision: '35ae25b', time: '2016-03-15 17:00:58'
