 INFO | 2017-02-28 10:39:16,161 | Common.java | 85 | Startup activites...
 INFO | 2017-02-28 10:39:16,163 | Common.java | 85 | Test Output Directory creation successful :C:\Automation\01_iSafe_Morning_Reportv_PRE_MASTER\TestResults\2017_02_28_10_39_16_AM
 INFO | 2017-02-28 10:39:16,163 | Common.java | 85 | Log File creation successful : LogFile.log
 INFO | 2017-02-28 10:39:16,165 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2017-02-28 10:39:16,168 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2017-02-28 10:39:16,282 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2017-02-28 10:39:16,331 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-02-28 10:39:16,331 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2017-02-28 10:39:16,349 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:39:16,350 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:39:16,350 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:39:16,562 | Common.java | 85 | Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2017-02-28 10:39:16,563 | Common.java | 85 | Getting value of TextLoadWaitTime from Test Configuration file : 30
 INFO | 2017-02-28 10:39:16,563 | Common.java | 85 | Getting value of PageLoadWaitTime from Test Configuration file : 100
 INFO | 2017-02-28 10:39:16,563 | Common.java | 85 | Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2017-02-28 10:39:16,563 | Common.java | 85 | Element time out set
 INFO | 2017-02-28 10:39:16,565 | Common.java | 85 | Opening Chrome Browser...
 INFO | 2017-02-28 10:39:16,565 | Common.java | 85 | Getting value of AppiumTimeOut from Test Configuration file : 600
 INFO | 2017-02-28 10:39:16,566 | Common.java | 85 | Getting value of AppType from Test Configuration file : Web
 INFO | 2017-02-28 10:39:28,780 | Common.java | 85 | Browser: Open Successful : chrome
 INFO | 2017-02-28 10:39:28,780 | Common.java | 85 | Getting value of AppType from Test Configuration file : Web
 INFO | 2017-02-28 10:39:28,781 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-02-28 10:39:28,781 | Common.java | 85 | Navigating to URL : 
ERROR | 2017-02-28 10:39:28,887 | Common.java | 93 | Browser: Open Failure/Navigation cancelled, please check the application window.
ERROR | 2017-02-28 10:39:28,924 | Common.java | 93 | Navigate to : 
ERROR | 2017-02-28 10:39:28,924 | Common.java | 93 | org.openqa.selenium.WebDriverException: unknown error: unhandled inspector error: {"code":-32603,"message":"Cannot navigate to invalid URL"}
  (Session info: chrome=56.0.2924.87)
