 INFO | 2017-02-28 10:19:20,256 | Common.java | 85 | Startup activites...
 INFO | 2017-02-28 10:19:20,258 | Common.java | 85 | Test Output Directory creation successful :C:\Automation\01_iSafe_Morning_Reportv_PRE_MASTER\TestResults\2017_02_28_10_19_20_AM
 INFO | 2017-02-28 10:19:20,258 | Common.java | 85 | Log File creation successful : LogFile.log
 INFO | 2017-02-28 10:19:20,263 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2017-02-28 10:19:20,266 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2017-02-28 10:19:20,379 | Common.java | 85 | Getting value of GridExecution from Test Configuration file : Yes
 INFO | 2017-02-28 10:19:20,434 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-02-28 10:19:20,434 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2017-02-28 10:19:20,457 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,457 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,457 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,458 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-02-28 10:19:20,459 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2017-02-28 10:19:20,474 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,475 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,475 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,477 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-02-28 10:19:20,477 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2017-02-28 10:19:20,494 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,494 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,494 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,495 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-02-28 10:19:20,496 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2017-02-28 10:19:20,511 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,511 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,512 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,512 | Common.java | 85 | Getting value of AppURL from Test Configuration file : 
 INFO | 2017-02-28 10:19:20,513 | Common.java | 85 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2017-02-28 10:19:20,528 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,528 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
 INFO | 2017-02-28 10:19:20,529 | Common.java | 85 | Getting value of Test Suite from Test Configuration file : Regression_Suite
